testing error,1455.623664
training error,1306.019118
testing error,1433.742549
training error,1304.375720
testing error,1441.139587
training error,1303.763407
testing error,1436.866419
training error,1302.805062
testing error,1440.695936
training error,1302.201335
testing error,1421.679755
training error,1300.990651
testing error,1431.558495
training error,1300.711556
testing error,1414.628221
training error,1299.682437
testing error,1427.517607
training error,1299.531110
testing error,1409.274045
training error,1298.641252
testing error,1425.745574
training error,1298.559689
testing error,1405.823447
training error,1297.834226
testing error,1425.571217
training error,1297.759684
testing error,1404.389660
training error,1297.194317
testing error,1424.295478
training error,1297.061431
testing error,1404.945588
training error,1296.587821
testing error,1423.835625
training error,1296.416341
testing error,1404.701617
training error,1296.061635
testing error,1422.337368
training error,1295.809595
testing error,1405.442230
training error,1295.494463
testing error,1421.644102
training error,1295.199179
testing error,1404.640042
training error,1294.954014
testing error,1418.912987
training error,1294.568223
testing error,1405.624093
training error,1294.274703
testing error,1417.775544
training error,1293.853271
number hidden nodes,3
testing error,1403.973545
training error,1293.585883
testing error,1414.162368
training error,1293.043493
testing error,1405.915143
training error,1292.649361
testing error,1413.352329
training error,1292.003536
testing error,1404.524715
training error,1291.659315
testing error,1412.127208
training error,1290.601079
testing error,1408.090752
training error,1289.909140
testing error,1397.341711
training error,1288.314723
testing error,1401.179408
training error,1287.295280
testing error,1403.143709
training error,1287.015970
testing error,1400.262486
training error,1286.904325
testing error,1397.391692
training error,1286.856873
testing error,1401.768446
training error,1286.535383
testing error,1395.862559
training error,1286.192871
testing error,1404.568152
training error,1285.832948
testing error,1395.342346
training error,1285.570040
testing error,1408.559349
training error,1285.220439
testing error,1399.920696
training error,1285.038202
testing error,1411.879413
training error,1284.787265
testing error,1402.421955
training error,1284.646912
testing error,1408.694989
training error,1284.397669
testing error,1384.605572
training error,1283.936371
testing error,1392.244674
training error,1283.582599
testing error,1363.547855
training error,1283.005949
testing error,1368.700877
training error,1282.525608
testing error,1348.913625
training error,1281.794596
testing error,1355.985517
training error,1281.277553
testing error,1341.838730
training error,1280.423406
testing error,1346.376085
training error,1279.847994
testing error,1335.148409
training error,1278.918465
testing error,1342.489762
training error,1278.468088
testing error,1334.792176
training error,1277.581606
testing error,1337.022535
training error,1277.014883
testing error,1330.258141
training error,1276.286974
testing error,1336.715645
training error,1275.976093
testing error,1330.173821
training error,1275.444505
testing error,1332.737898
training error,1275.043841
testing error,1325.546320
training error,1275.401062
testing error,1328.478615
training error,1274.649059
testing error,1322.823886
training error,1274.552207
testing error,1320.941564
training error,1273.862642
testing error,1316.422777
training error,1273.756318
testing error,1319.637081
training error,1273.184102
testing error,1311.567141
training error,1273.103821
testing error,1316.982960
training error,1272.562186
testing error,1309.362133
training error,1272.307673
testing error,1310.448106
training error,1271.802999
testing error,1302.702875
training error,1271.848741
testing error,1307.175738
training error,1271.373341
testing error,1300.576170
training error,1271.168364
number hidden nodes,4
testing error,1299.720522
training error,1270.792413
testing error,1294.769725
training error,1270.798946
testing error,1297.103634
training error,1270.255705
testing error,1289.933453
training error,1270.370072
testing error,1293.713149
training error,1269.856743
testing error,1288.784299
training error,1269.634848
testing error,1287.460298
training error,1269.346856
testing error,1285.266710
training error,1269.128654
testing error,1285.451672
training error,1268.743395
testing error,1282.227637
training error,1268.274653
testing error,1286.017142
training error,1268.060561
testing error,1281.047977
training error,1267.495292
testing error,1283.689166
training error,1267.313746
testing error,1279.627066
training error,1266.883445
testing error,1280.773305
training error,1266.695912
testing error,1276.664620
training error,1266.174618
testing error,1278.649674
training error,1266.110276
testing error,1275.200421
training error,1265.746614
testing error,1274.069146
training error,1265.491498
testing error,1271.973812
training error,1265.152131
testing error,1271.148392
training error,1264.943572
testing error,1268.166162
training error,1264.478785
testing error,1268.105626
training error,1264.288852
testing error,1264.907966
training error,1263.684880
testing error,1264.905201
training error,1263.435574
testing error,1262.218056
training error,1262.834423
testing error,1262.530717
training error,1262.559818
testing error,1260.270344
training error,1262.096870
testing error,1261.054057
training error,1261.810080
testing error,1259.037057
training error,1261.462349
testing error,1259.837534
training error,1261.157106
testing error,1257.822720
training error,1260.904548
testing error,1258.641584
training error,1260.597342
testing error,1256.621746
training error,1260.394826
testing error,1257.195999
training error,1260.102481
testing error,1255.212202
training error,1259.988227
testing error,1255.726757
training error,1259.672817
testing error,1253.833408
training error,1259.593982
testing error,1254.232915
training error,1259.201628
testing error,1252.580777
training error,1259.175850
testing error,1252.927788
training error,1258.696503
testing error,1251.524051
training error,1258.750067
testing error,1251.623162
training error,1258.386006
testing error,1250.505305
training error,1258.565847
testing error,1250.128085
training error,1258.386552
testing error,1249.423812
training error,1258.459620
testing error,1249.462205
training error,1258.132533
testing error,1249.257634
training error,1258.117290
testing error,1248.889586
training error,1258.058245
testing error,1248.867266
training error,1257.949305
number hidden nodes,5
testing error,1248.437237
training error,1258.001168
testing error,1248.247927
training error,1258.041676
testing error,1247.720960
training error,1258.060480
testing error,1247.421759
training error,1258.033206
testing error,1246.911429
training error,1257.905422
testing error,1246.540189
training error,1257.757571
testing error,1246.127856
training error,1257.575307
testing error,1245.758412
training error,1257.378633
testing error,1245.417278
training error,1257.168441
testing error,1245.111850
training error,1256.937998
testing error,1244.912839
training error,1257.083802
testing error,1244.641671
training error,1256.633173
testing error,1244.070204
training error,1256.376826
testing error,1244.146372
training error,1256.379997
testing error,1243.795963
training error,1256.147881
testing error,1243.329520
training error,1255.858492
testing error,1242.988032
training error,1255.616481
testing error,1242.743309
training error,1255.423971
testing error,1242.160190
training error,1255.248531
testing error,1241.587864
training error,1255.524530
testing error,1241.457980
training error,1255.245106
testing error,1240.090912
training error,1254.961434
testing error,1240.136266
training error,1255.047293
testing error,1240.000284
training error,1254.894419
testing error,1238.602147
training error,1254.645200
testing error,1238.633244
training error,1254.681302
testing error,1238.380330
training error,1254.615666
testing error,1237.010573
training error,1254.362604
testing error,1236.895630
training error,1254.392527
testing error,1236.570505
training error,1254.413414
testing error,1235.395333
training error,1254.140007
testing error,1235.164346
training error,1254.274990
testing error,1234.937951
training error,1254.197651
testing error,1234.151890
training error,1253.653055
testing error,1233.334510
training error,1253.794360
testing error,1233.027067
training error,1254.107140
testing error,1232.887401
training error,1253.726205
testing error,1232.155917
training error,1254.378490
testing error,1231.700559
training error,1253.683548
testing error,1231.322414
training error,1254.372850
testing error,1230.855284
training error,1253.691497
testing error,1231.019158
training error,1254.247319
testing error,1230.615086
training error,1253.480456
testing error,1230.881634
training error,1255.076595
testing error,1229.361924
training error,1253.273445
testing error,1230.633669
training error,1253.506538
testing error,1231.109768
training error,1253.388708
testing error,1232.103988
training error,1253.173535
testing error,1232.904705
training error,1254.783046
testing error,1230.781081
training error,1252.703109
number hidden nodes,6
testing error,1233.914087
training error,1253.001120
testing error,1234.574754
training error,1252.814596
testing error,1235.694155
training error,1254.516385
testing error,1233.736184
training error,1252.151891
testing error,1238.455690
training error,1254.695418
testing error,1240.225604
training error,1253.144421
testing error,1243.235488
training error,1254.593906
testing error,1244.091490
training error,1253.258136
testing error,1248.314777
training error,1252.002529
testing error,1244.066767
training error,1251.944518
testing error,1248.013993
training error,1251.712465
testing error,1245.328106
training error,1251.677968
testing error,1249.105987
training error,1253.553889
testing error,1244.159649
training error,1253.207924
testing error,1252.734082
training error,1256.100961
testing error,1248.672210
training error,1253.212220
testing error,1247.263470
training error,1250.928192
testing error,1255.356440
training error,1251.153033
testing error,1251.954102
training error,1250.858239
testing error,1255.435344
training error,1251.251326
testing error,1250.586240
training error,1250.660939
testing error,1256.467755
training error,1250.513559
testing error,1255.639728
training error,1252.935983
testing error,1256.755330
training error,1254.770565
testing error,1253.774085
training error,1252.089094
testing error,1254.078830
training error,1250.993756
testing error,1255.442176
training error,1250.141228
testing error,1259.397595
training error,1249.977181
testing error,1257.681894
training error,1252.421160
testing error,1258.838146
training error,1253.633212
testing error,1257.727622
training error,1251.873967
testing error,1261.184458
training error,1254.233058
testing error,1244.957998
training error,1248.665941
testing error,1257.163538
training error,1249.040276
testing error,1257.351307
training error,1248.890481
testing error,1256.750772
training error,1248.701060
testing error,1254.366875
training error,1251.311428
testing error,1257.294288
training error,1250.531914
testing error,1247.637835
training error,1248.329310
testing error,1250.626851
training error,1250.912707
testing error,1255.001799
training error,1251.248119
testing error,1246.366822
training error,1250.455321
testing error,1252.979831
training error,1251.602015
testing error,1239.170203
training error,1247.891093
testing error,1243.496853
training error,1248.845898
testing error,1238.321142
training error,1247.897661
testing error,1237.440607
training error,1247.824374
testing error,1241.246650
training error,1247.679383
testing error,1240.339847
training error,1250.060619
testing error,1245.416597
training error,1250.938009
number hidden nodes,7
testing error,1237.017648
training error,1249.738741
testing error,1243.597499
training error,1251.033710
testing error,1231.370957
training error,1247.505951
testing error,1235.802564
training error,1247.536015
testing error,1236.137200
training error,1249.829519
testing error,1240.138247
training error,1250.291245
testing error,1231.802545
training error,1249.524069
testing error,1239.550880
training error,1250.780512
testing error,1229.282984
training error,1247.520261
testing error,1233.207564
training error,1249.654466
testing error,1236.400620
training error,1252.200212
testing error,1227.331764
training error,1246.762959
testing error,1230.223053
training error,1248.252488
testing error,1225.882529
training error,1247.657504
testing error,1229.830503
training error,1247.636453
testing error,1229.862394
training error,1249.115647
testing error,1234.502358
training error,1249.124960
testing error,1227.931902
training error,1247.695758
testing error,1225.391002
training error,1246.750091
testing error,1223.458514
training error,1245.936471
testing error,1220.117932
training error,1248.032063
testing error,1223.366834
training error,1247.444900
testing error,1210.271449
training error,1245.074953
testing error,1209.405238
training error,1244.787754
testing error,1202.189670
training error,1243.389260
testing error,1201.359313
training error,1241.407941
testing error,1200.611523
training error,1239.634036
testing error,1198.171067
training error,1235.453764
testing error,1198.742623
training error,1234.011042
testing error,1197.891711
training error,1235.436691
testing error,1200.971248
training error,1233.391217
testing error,1201.386491
training error,1234.754239
testing error,1204.779429
training error,1234.129080
testing error,1206.543014
training error,1232.864433
testing error,1205.018645
training error,1233.318084
testing error,1207.222838
training error,1232.948264
testing error,1205.926188
training error,1233.001753
testing error,1206.424258
training error,1234.132787
testing error,1207.318345
training error,1232.642861
testing error,1206.446335
training error,1232.693177
testing error,1206.078891
training error,1232.911767
testing error,1207.535043
training error,1232.417540
testing error,1206.037196
training error,1232.378609
testing error,1205.870714
training error,1232.562483
testing error,1207.461507
training error,1232.141948
testing error,1206.107747
training error,1232.463109
testing error,1207.645556
training error,1231.962130
testing error,1206.073132
training error,1231.963200
testing error,1206.015817
training error,1231.949101
testing error,1207.147590
training error,1232.219735
number hidden nodes,8
testing error,1205.328920
training error,1231.638182
testing error,1206.795821
training error,1232.770063
testing error,1209.167489
training error,1231.377469
testing error,1207.353429
training error,1231.446591
testing error,1207.184010
training error,1231.671462
testing error,1208.997563
training error,1231.243012
testing error,1207.216065
training error,1231.246752
testing error,1207.914132
training error,1232.487601
testing error,1209.652010
training error,1230.909831
testing error,1207.885432
training error,1231.195425
testing error,1209.294011
training error,1231.121253
testing error,1209.297977
training error,1230.947844
testing error,1208.850268
training error,1231.531117
testing error,1206.603067
training error,1230.828614
testing error,1208.250330
training error,1231.960906
testing error,1209.922496
training error,1230.333508
testing error,1208.206479
training error,1230.471931
testing error,1207.935221
training error,1230.393164
testing error,1208.136767
training error,1230.345950
testing error,1209.159236
training error,1231.871092
testing error,1209.833735
training error,1229.954190
testing error,1208.417115
training error,1230.091796
testing error,1208.281545
training error,1230.016214
testing error,1208.477750
training error,1229.970334
testing error,1209.431256
training error,1231.589958
testing error,1209.759211
training error,1229.560004
testing error,1208.732761
training error,1229.689291
testing error,1208.724535
training error,1229.670648
testing error,1209.445386
training error,1231.394802
testing error,1210.117685
training error,1229.311759
testing error,1209.450475
training error,1231.237531
testing error,1209.877873
training error,1229.283613
testing error,1209.516817
training error,1229.397077
testing error,1209.771848
training error,1230.937356
testing error,1208.394673
training error,1229.001538
testing error,1208.465140
training error,1229.250265
testing error,1207.550536
training error,1228.957213
testing error,1207.653818
training error,1229.024679
testing error,1207.901900
training error,1230.422449
testing error,1207.610563
training error,1228.749503
testing error,1207.252290
training error,1228.776555
testing error,1207.434742
training error,1229.938230
testing error,1205.371632
training error,1229.868804
testing error,1207.533321
training error,1228.480751
testing error,1206.452948
training error,1228.325374
testing error,1206.814783
training error,1228.418220
testing error,1205.915518
training error,1228.276428
testing error,1206.202099
training error,1228.313064
testing error,1206.517274
training error,1230.192272
testing error,1207.636220
training error,1231.135032
number hidden nodes,9
testing error,1207.494121
training error,1229.132798
testing error,1203.892223
training error,1227.847494
testing error,1204.830448
training error,1227.905628
testing error,1204.931214
training error,1230.117945
testing error,1208.653382
training error,1230.234159
testing error,1203.731591
training error,1229.824098
testing error,1208.575176
training error,1229.789961
testing error,1201.666491
training error,1229.451768
testing error,1205.225471
training error,1227.725714
testing error,1203.038658
training error,1229.609994
testing error,1207.017716
training error,1230.966390
testing error,1203.709524
training error,1228.292546
testing error,1202.085097
training error,1229.385613
testing error,1206.093474
training error,1229.987107
testing error,1198.828150
training error,1227.089790
testing error,1201.004953
training error,1229.269708
testing error,1204.291690
training error,1230.047218
testing error,1202.248016
training error,1228.203606
testing error,1200.873482
training error,1228.476691
testing error,1200.437378
training error,1228.760532
testing error,1203.768294
training error,1230.329244
testing error,1201.218580
training error,1228.839825
testing error,1202.929905
training error,1229.350014
testing error,1201.201183
training error,1227.215697
testing error,1198.425399
training error,1226.637576
testing error,1198.339472
training error,1228.457626
testing error,1199.596524
training error,1227.667888
testing error,1197.652163
training error,1226.309950
testing error,1197.960703
training error,1228.399048
testing error,1201.675793
training error,1228.632557
testing error,1198.003854
training error,1227.712096
testing error,1198.296511
training error,1227.335387
testing error,1196.858631
training error,1225.968682
testing error,1196.732073
training error,1226.004062
testing error,1196.407090
training error,1225.902012
testing error,1196.465880
training error,1227.922268
testing error,1200.009102
training error,1228.706615
testing error,1197.375888
training error,1227.370651
testing error,1199.683893
training error,1229.376430
testing error,1198.181606
training error,1226.266476
testing error,1195.996814
training error,1225.233697
testing error,1195.222472
training error,1225.327802
testing error,1195.258136
training error,1227.238128
testing error,1198.942483
training error,1228.391645
testing error,1195.318738
training error,1225.787295
testing error,1195.659694
training error,1225.734227
testing error,1195.861821
training error,1224.807907
testing error,1194.394207
training error,1224.981845
testing error,1195.652740
training error,1226.595621
testing error,1197.836760
training error,1229.945929
number hidden nodes,10
testing error,1197.365777
training error,1225.710843
testing error,1195.314162
training error,1224.314503
testing error,1193.915838
training error,1226.380199
testing error,1197.062358
training error,1226.597402
testing error,1195.038327
training error,1224.240283
testing error,1193.246409
training error,1224.335213
testing error,1193.087129
training error,1224.331922
testing error,1192.802855
training error,1224.156540
testing error,1192.840691
training error,1226.034211
testing error,1195.465990
training error,1225.186139
testing error,1192.869074
training error,1224.506548
testing error,1194.589957
training error,1225.544545
testing error,1195.985438
training error,1226.288172
testing error,1194.562474
training error,1225.092523
testing error,1193.721897
training error,1224.817872
testing error,1194.104054
training error,1225.272780
testing error,1194.689804
training error,1225.259787
testing error,1194.389917
training error,1225.101108
testing error,1194.634546
training error,1224.681894
testing error,1192.418043
training error,1223.164780
testing error,1191.559680
training error,1223.573319
testing error,1193.337200
training error,1223.866598
testing error,1193.348484
training error,1223.111504
testing error,1191.175869
training error,1222.985549
testing error,1191.121635
training error,1224.808041
testing error,1194.030303
training error,1225.675650
testing error,1193.000623
training error,1223.492457
testing error,1193.268694
training error,1224.209758
testing error,1192.837112
training error,1222.562862
testing error,1190.871084
training error,1224.337215
testing error,1193.177735
training error,1223.900457
testing error,1190.974899
training error,1223.983415
testing error,1192.059513
training error,1223.316191
testing error,1191.982641
training error,1223.301394
testing error,1191.884408
training error,1224.203177
testing error,1192.377241
training error,1222.375373
testing error,1189.958681
training error,1222.211720
testing error,1189.933763
training error,1222.326331
testing error,1190.234821
training error,1222.112896
testing error,1189.849636
training error,1222.236934
testing error,1191.642870
training error,1222.439864
testing error,1191.890383
training error,1223.447865
testing error,1191.454061
training error,1222.535357
testing error,1191.640109
training error,1223.267496
testing error,1191.912923
training error,1221.579450
testing error,1190.088069
training error,1221.976616
testing error,1191.746313
training error,1222.895405
testing error,1192.306366
training error,1221.527799
testing error,1189.813650
training error,1221.445205
testing error,1189.833739
training error,1221.318950
number hidden nodes,11
testing error,1189.924506
training error,1222.042806
testing error,1191.688346
training error,1221.051518
testing error,1189.845494
training error,1221.344592
testing error,1190.782682
training error,1220.939011
testing error,1189.777695
training error,1220.845650
testing error,1189.862719
training error,1220.627860
testing error,1190.678952
training error,1222.184906
testing error,1191.171059
training error,1222.178205
testing error,1191.892555
training error,1220.624545
testing error,1189.869191
training error,1220.538833
testing error,1189.918081
training error,1220.818712
testing error,1190.724894
training error,1220.575876
testing error,1189.873314
training error,1220.477333
testing error,1189.974756
training error,1221.114735
testing error,1191.094396
training error,1220.620420
testing error,1190.338981
training error,1220.484981
testing error,1189.937653
training error,1220.838700
testing error,1190.720588
training error,1220.510861
testing error,1189.920289
training error,1220.428479
testing error,1189.954821
training error,1220.692384
testing error,1190.370912
training error,1220.489118
testing error,1189.930682
training error,1220.385063
testing error,1190.006397
training error,1220.693563
testing error,1190.819880
training error,1221.915921
testing error,1191.740637
training error,1220.371776
testing error,1189.915504
training error,1220.377793
testing error,1189.917712
training error,1220.355293
testing error,1189.919107
training error,1220.752915
testing error,1190.455264
training error,1220.417655
testing error,1189.847577
training error,1220.334206
testing error,1189.851398
training error,1220.581326
testing error,1190.079594
training error,1220.369099
testing error,1189.791842
training error,1220.277500
testing error,1189.782238
training error,1220.536088
testing error,1190.500475
training error,1220.569802
testing error,1190.472261
training error,1221.700944
testing error,1191.343820
training error,1220.234875
testing error,1189.686820
training error,1220.250590
testing error,1189.709146
training error,1220.230214
testing error,1189.697247
training error,1220.237301
testing error,1189.604828
training error,1220.585420
testing error,1190.080345
training error,1220.214882
testing error,1189.578978
training error,1220.150476
testing error,1189.593444
training error,1220.184704
testing error,1189.469361
training error,1220.188537
testing error,1189.427681
training error,1220.056109
testing error,1189.453839
training error,1220.175314
testing error,1190.052493
training error,1219.727423
testing error,1189.815210
training error,1220.703218
testing error,1189.984096
training error,1219.894373
number hidden nodes,12
testing error,1189.438743
training error,1220.168574
testing error,1189.719120
training error,1219.952624
testing error,1189.428118
training error,1219.882972
testing error,1189.446068
training error,1219.642713
testing error,1189.495472
training error,1219.878916
testing error,1189.844524
training error,1219.485653
testing error,1189.480051
training error,1219.944789
testing error,1189.787957
training error,1220.131636
testing error,1189.677868
training error,1219.380787
testing error,1189.451555
training error,1219.904526
testing error,1189.712791
training error,1220.662658
testing error,1190.106386
training error,1219.658745
testing error,1189.329047
training error,1219.613086
testing error,1189.373054
training error,1219.700585
testing error,1189.186027
training error,1219.518802
testing error,1189.269323
training error,1219.618988
testing error,1189.550241
training error,1219.165654
testing error,1189.417439
training error,1219.287460
testing error,1189.524202
training error,1219.300380
testing error,1189.144425
training error,1219.310294
testing error,1189.242374
training error,1219.299434
testing error,1189.074487
training error,1219.242946
testing error,1189.201917
training error,1219.190071
testing error,1188.973215
training error,1219.159673
testing error,1189.135053
training error,1219.007929
testing error,1189.236833
training error,1218.837717
testing error,1188.906882
training error,1219.308520
testing error,1189.144924
training error,1219.082904
testing error,1189.127052
training error,1219.035269
testing error,1189.085783
training error,1218.904779
testing error,1188.773219
training error,1218.913478
testing error,1188.934026
training error,1218.937764
testing error,1189.122757
training error,1218.976138
testing error,1188.907295
training error,1218.844488
testing error,1189.009153
training error,1218.827396
testing error,1188.900009
training error,1218.775489
testing error,1189.048200
training error,1218.937271
testing error,1188.920770
training error,1218.717255
testing error,1188.946303
training error,1218.685072
testing error,1188.878114
training error,1218.548949
testing error,1188.538466
training error,1218.600614
testing error,1188.616970
training error,1218.338478
testing error,1188.525529
training error,1218.222122
testing error,1188.594669
training error,1218.667338
testing error,1188.853491
training error,1218.467653
testing error,1188.929612
training error,1218.329914
testing error,1188.502404
training error,1218.344557
testing error,1188.683247
training error,1218.178381
testing error,1188.794141
training error,1217.987405
testing error,1188.619050
training error,1218.440774
number hidden nodes,13
testing error,1188.875274
training error,1218.240493
testing error,1188.940629
training error,1218.121780
testing error,1188.472630
training error,1218.126817
testing error,1188.584174
training error,1217.999496
testing error,1188.847900
training error,1217.979656
testing error,1188.404529
training error,1218.035080
testing error,1188.421479
training error,1217.897538
testing error,1188.840173
training error,1217.921154
testing error,1188.372509
training error,1217.893264
testing error,1188.391818
training error,1217.845198
testing error,1188.940238
training error,1218.087113
testing error,1188.615506
training error,1217.825398
testing error,1188.400126
training error,1217.753169
testing error,1188.387962
training error,1217.606189
testing error,1188.975956
training error,1217.449071
testing error,1188.534769
training error,1217.383288
testing error,1188.721008
training error,1217.822249
testing error,1189.152022
training error,1217.771121
testing error,1189.225321
training error,1217.755770
testing error,1189.279737
training error,1217.768624
testing error,1189.304673
training error,1217.650326
testing error,1189.400696
training error,1217.668616
testing error,1189.426871
training error,1217.545665
testing error,1189.527800
training error,1217.568448
testing error,1189.557073
training error,1217.425647
testing error,1189.672163
training error,1217.442154
testing error,1189.714278
training error,1217.372065
testing error,1189.795327
training error,1217.351536
testing error,1189.854384
training error,1217.207407
testing error,1189.978360
training error,1217.231428
testing error,1190.029171
training error,1217.116656
testing error,1190.141267
training error,1217.143957
testing error,1190.190865
training error,1216.915400
testing error,1190.351010
training error,1216.818016
testing error,1190.466678
training error,1216.634734
testing error,1190.583253
training error,1216.340119
testing error,1190.125381
training error,1216.666648
testing error,1190.734844
training error,1216.472032
testing error,1190.858002
training error,1216.166287
testing error,1190.618000
training error,1216.535327
testing error,1191.020684
training error,1216.469306
testing error,1191.114921
training error,1216.448643
testing error,1191.198242
training error,1216.439334
testing error,1191.268651
training error,1216.359429
testing error,1191.353729
training error,1216.315007
testing error,1191.427227
training error,1216.236703
testing error,1191.506932
training error,1216.183702
testing error,1191.578141
training error,1216.114537
testing error,1191.649978
training error,1216.052180
testing error,1191.717477
training error,1215.986663
number hidden nodes,14
testing error,1191.782445
training error,1215.920645
testing error,1191.844383
training error,1215.853199
testing error,1191.903440
training error,1215.783251
testing error,1191.959853
training error,1215.708326
testing error,1192.014121
training error,1215.621882
testing error,1192.067256
training error,1215.503300
testing error,1192.120742
training error,1215.285003
testing error,1192.158954
training error,1215.255212
testing error,1191.739177
training error,1215.759986
testing error,1191.994126
training error,1215.391835
testing error,1191.308122
training error,1215.407696
testing error,1191.483688
training error,1215.397906
testing error,1191.802891
training error,1215.182068
testing error,1191.364614
training error,1215.716314
testing error,1192.288158
training error,1215.149789
testing error,1191.273823
training error,1215.105944
testing error,1191.474934
training error,1215.629640
testing error,1192.175984
training error,1214.998898
testing error,1191.331744
training error,1214.952261
testing error,1191.513311
training error,1215.621458
testing error,1192.488374
training error,1214.874264
testing error,1191.298673
training error,1214.883576
testing error,1191.500576
training error,1214.725052
testing error,1191.623471
training error,1214.406374
testing error,1191.958797
training error,1214.349206
testing error,1192.011797
training error,1214.306878
testing error,1191.940200
training error,1214.459059
testing error,1192.206436
training error,1214.468112
testing error,1191.804262
training error,1214.706910
testing error,1191.682729
training error,1214.966810
testing error,1191.999385
training error,1214.472883
testing error,1191.672042
training error,1214.568064
testing error,1191.766424
training error,1215.023781
testing error,1192.416752
training error,1214.369841
testing error,1191.611464
training error,1214.343684
testing error,1191.824669
training error,1214.601470
testing error,1191.970867
training error,1214.181180
testing error,1191.818088
training error,1214.944263
testing error,1192.814211
training error,1214.144767
testing error,1191.697836
training error,1214.175463
testing error,1191.932004
training error,1214.006751
testing error,1192.056904
training error,1213.786353
testing error,1192.024986
training error,1214.272441
testing error,1192.370003
training error,1213.907899
testing error,1191.999830
training error,1213.877240
testing error,1192.207407
training error,1213.545113
testing error,1192.341508
training error,1213.476039
testing error,1192.446440
training error,1213.452945
testing error,1192.319672
training error,1213.399183
testing error,1192.491632
training error,1213.390780
number hidden nodes,15
testing error,1192.651560
training error,1213.757804
testing error,1192.615029
training error,1213.566826
testing error,1192.570335
training error,1214.261135
testing error,1193.432578
training error,1213.477135
testing error,1192.602066
training error,1213.453593
testing error,1192.806337
training error,1213.419640
testing error,1192.816463
training error,1214.040771
testing error,1193.911876
training error,1213.191635
testing error,1192.835622
training error,1213.204431
testing error,1193.053249
training error,1213.002175
testing error,1193.204926
training error,1213.079426
testing error,1193.113392
training error,1212.813916
testing error,1193.260003
training error,1213.587884
testing error,1194.388612
training error,1212.646513
testing error,1193.199628
training error,1212.653756
testing error,1193.361360
training error,1212.422688
testing error,1193.494723
training error,1212.333991
testing error,1193.255683
training error,1212.237037
testing error,1193.358776
training error,1212.366597
testing error,1193.431689
training error,1211.840201
testing error,1193.224041
training error,1212.508264
testing error,1193.785697
training error,1211.532358
testing error,1192.999982
training error,1211.483655
testing error,1193.088734
training error,1212.196027
testing error,1193.998379
training error,1210.918902
testing error,1192.596613
training error,1211.054238
testing error,1192.700733
training error,1210.770445
testing error,1192.808825
training error,1211.669260
testing error,1193.545157
training error,1210.315604
testing error,1192.475968
training error,1210.462799
