real output v. correct output,-1.0,-1.0
testing error,175.781761
real output v. correct output,-1.0,-1.0
testing error,564.293765
real output v. correct output,-1.0,-1.0
testing error,481.780280
real output v. correct output,-1.0,1.0
testing error,469.753667
real output v. correct output,-1.0,1.0
testing error,112.219715
real output v. correct output,-1.0,1.0
testing error,381.872509
real output v. correct output,-1.0,-1.0
testing error,103.004866
real output v. correct output,1.0,1.0
testing error,101.573892
real output v. correct output,-1.0,-1.0
testing error,599.213450
real output v. correct output,-1.0,-1.0
testing error,520.101883
real output v. correct output,-1.0,-1.0
testing error,460.544408
real output v. correct output,-1.0,1.0
testing error,592.273528
real output v. correct output,-1.0,-1.0
testing error,473.000581
real output v. correct output,-1.0,1.0
testing error,530.449421
real output v. correct output,1.0,1.0
testing error,144.805035
real output v. correct output,1.0,1.0
testing error,103.565390
real output v. correct output,1.0,-1.0
testing error,35.314164
real output v. correct output,-1.0,-1.0
testing error,190.033164
real output v. correct output,-1.0,-1.0
testing error,637.421834
real output v. correct output,-1.0,-1.0
testing error,125.230337
real output v. correct output,-1.0,-1.0
testing error,502.669428
real output v. correct output,-1.0,-1.0
testing error,518.801274
real output v. correct output,-1.0,-1.0
testing error,555.490323
real output v. correct output,-1.0,1.0
testing error,353.161257
real output v. correct output,-1.0,-1.0
testing error,319.193804
real output v. correct output,-1.0,-1.0
testing error,583.477023
real output v. correct output,1.0,1.0
testing error,586.742800
real output v. correct output,1.0,-1.0
testing error,123.459625
real output v. correct output,-1.0,-1.0
testing error,455.767198
real output v. correct output,-1.0,-1.0
testing error,86.270623
real output v. correct output,-1.0,1.0
testing error,477.693838
real output v. correct output,-1.0,-1.0
testing error,321.116009
real output v. correct output,1.0,1.0
testing error,94.057576
real output v. correct output,-1.0,1.0
testing error,519.459662
real output v. correct output,-1.0,-1.0
testing error,132.744309
real output v. correct output,-1.0,-1.0
testing error,139.690527
real output v. correct output,1.0,1.0
testing error,3.543058
real output v. correct output,-1.0,1.0
testing error,506.831245
real output v. correct output,-1.0,1.0
testing error,490.555445
real output v. correct output,1.0,1.0
testing error,225.272000
real output v. correct output,-1.0,1.0
testing error,402.299692
real output v. correct output,1.0,1.0
testing error,103.566672
real output v. correct output,-1.0,-1.0
testing error,523.636902
real output v. correct output,-1.0,-1.0
testing error,647.330669
real output v. correct output,-1.0,1.0
testing error,74.069421
real output v. correct output,-1.0,1.0
testing error,294.563201
real output v. correct output,-1.0,-1.0
testing error,589.226985
real output v. correct output,1.0,1.0
testing error,99.815555
real output v. correct output,-1.0,-1.0
testing error,480.486378
real output v. correct output,-1.0,-1.0
testing error,415.839176
real output v. correct output,-1.0,-1.0
testing error,116.879376
real output v. correct output,-1.0,1.0
testing error,389.136974
real output v. correct output,-1.0,1.0
testing error,680.877549
real output v. correct output,-1.0,1.0
testing error,464.702803
real output v. correct output,-1.0,-1.0
testing error,108.757778
real output v. correct output,-1.0,-1.0
testing error,475.690407
real output v. correct output,-1.0,1.0
testing error,67.300652
real output v. correct output,1.0,1.0
testing error,103.613394
real output v. correct output,-1.0,-1.0
testing error,438.041651
real output v. correct output,-1.0,-1.0
testing error,561.238072
real output v. correct output,-1.0,-1.0
testing error,52.054909
real output v. correct output,-1.0,-1.0
testing error,316.686620
real output v. correct output,-1.0,-1.0
testing error,107.074712
real output v. correct output,-1.0,-1.0
testing error,147.566640
real output v. correct output,-1.0,-1.0
testing error,685.587478
real output v. correct output,-1.0,1.0
testing error,405.233631
real output v. correct output,1.0,1.0
testing error,447.471815
real output v. correct output,-1.0,1.0
testing error,463.839690
real output v. correct output,-1.0,-1.0
testing error,280.623680
real output v. correct output,-1.0,1.0
testing error,471.667086
